JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job3086,20000000,20,0,86400,425,1612276167
job3087,20000000,20,0,86400,438,1612276169
job3088,2000000,1,0,84600,800,1612276170
job3089,2000000,1,0,84600,1106,1612276172
job3090,30000000,1,0,1800,762,1612276172
job3091,2000000,1,0,84600,2308,1612276173
job3092,2000000,1,0,84600,1348,1612276176
job3093,2000000,1,0,84600,1219,1612276176
job3094,2000000,1,0,84600,1063,1612276178
job3095,2000000,1,0,343800,77678,1612276187
job3096,2000000,1,0,343800,122750,1612276188
job3097,2000000,1,0,343800,234215,1612276189
job3098,2000000,1,0,343800,219134,1612276190
job3099,2000000,1,0,343800,249987,1612276192
job3100,2000000,1,0,343800,263266,1612276195
job3101,40000000,40,0,259200,225,1612276197
job3102,40000000,40,0,259200,225,1612276197
job3103,40000000,40,0,259200,225,1612276197
job3104,40000000,40,0,259200,225,1612276197
job3105,2000000,1,0,343800,77498,1612276207
job3106,2000000,1,0,343800,122174,1612276208
job3107,50000000,50,0,1209600,833862,1612276208
job3108,2000000,1,0,343800,239822,1612276209
job3109,40000000,40,0,270000,343,1612276209
job3110,40000000,40,0,270000,343,1612276209
job3111,40000000,40,0,270000,343,1612276209
job3112,40000000,40,0,270000,343,1612276209
job3113,2000000,1,0,343800,222724,1612276211
job3114,2000000,1,0,343800,236503,1612276212
job3115,2000000,1,0,343800,248449,1612276213
job3116,2000000,1,0,84600,772,1612276223
job3117,2000000,1,0,84600,1081,1612276225
job3118,2000000,1,0,84600,2203,1612276225
job3119,2000000,1,0,84600,637,1612276227
job3120,2000000,1,0,84600,778,1612276229
job3121,2000000,1,0,84600,1007,1612276230
job3122,20000000,20,0,86400,409,1612276235
job3123,8000000,8,1,2419200,0,1612276236
job3124,2000000,1,0,343800,64769,1612276237
job3125,20000000,20,0,86400,402,1612276237
job3126,2000000,1,0,343800,87180,1612276238
job3127,2000000,1,0,343800,158116,1612276239
job3128,20000000,20,0,86400,448,1612276239
job3129,50000000,50,0,864000,48954,1612276240
job3130,2000000,1,0,343800,80909,1612276242
job3131,20000000,20,0,86400,393,1612276242
job3132,2000000,1,0,343800,146927,1612276243
job3133,2000000,1,0,343800,228622,1612276244
job3134,20000000,20,0,86400,353,1612276247
job3135,20000000,20,0,86400,339,1612276249
job3136,8000000,8,0,1296000,169933,1612276252
job3137,8000000,8,0,1296000,176213,1612276252
job3138,8000000,8,0,1296000,176178,1612276252
job3139,8000000,8,0,1296000,214546,1612276252
job3140,8000000,8,0,1296000,170494,1612276252
job3141,8000000,8,0,1296000,172603,1612276252
job3142,8000000,8,0,1296000,172284,1612276252
job3143,8000000,8,0,1296000,173923,1612276252
job3144,8000000,8,0,1296000,212603,1612276252
job3145,8000000,8,0,1296000,174342,1612276252
job3146,8000000,8,0,1296000,181500,1612276252
job3147,8000000,8,0,1296000,171255,1612276253
job3148,8000000,8,0,1296000,178704,1612276253
job3149,8000000,8,0,1296000,179465,1612276253
job3150,8000000,8,0,1296000,223131,1612276253
job3151,8000000,8,0,1296000,182858,1612276254
job3152,8000000,8,0,1296000,171074,1612276254
job3153,50000000,50,0,259200,82838,1612276254
job3154,50000000,50,0,259200,33391,1612276254
job3155,8000000,8,0,1296000,172074,1612276255
job3156,8000000,8,0,1296000,181107,1612276255
job3157,8000000,8,0,1296000,181343,1612276255
job3158,8000000,8,0,1296000,219959,1612276255
job3159,8000000,8,1,2419200,1,1612276260
job3160,16000000,16,1,2419200,1,1612276294
job3161,16000000,16,1,2419200,1474156,1612276320
job3162,30000000,1,0,82800,77,1612276349
job3163,30000000,1,0,82800,3157,1612276462
job3164,80000000,8,0,169200,9,1612276564
job3165,8000000,8,1,2419200,2,1612276799
job3166,8000000,8,1,2419200,3,1612276813
job3167,2000000,1,0,82800,514,1612276830
job3168,8000000,8,1,2419200,2,1612276831
job3169,8000000,8,1,2419200,2,1612276838
job3170,8000000,8,1,2419200,2,1612276865
job3171,8000000,8,1,2419200,1,1612276873
job3172,8000000,8,1,2419200,1,1612276875
job3173,80000000,8,0,169200,150,1612276896
job3174,8000000,8,1,2419200,2,1612276900
job3175,8000000,8,1,2419200,0,1612277127
job3176,8000000,8,1,2419200,0,1612277138
job3177,8000000,8,1,2419200,1,1612277171
job3178,8000000,8,1,2419200,0,1612277214
job3179,8000000,8,1,2419200,1,1612277264
job3180,8000000,8,1,2419200,2,1612277300
job3181,8000000,8,1,2419200,2419200,1612277338
job3182,8000000,8,1,2419200,1,1612277360
job3183,8000000,8,1,2419200,0,1612277368
job3184,4000000,1,0,345600,7983,1612277479
job3185,4000000,1,0,345600,8715,1612277479
job3186,4000000,1,0,345600,12234,1612277479
job3187,4000000,1,0,345600,9389,1612277480
job3188,4000000,1,0,345600,11205,1612277480
job3189,4000000,1,0,345600,11882,1612277480
job3190,4000000,1,0,345600,9247,1612277480
job3191,4000000,1,0,345600,7853,1612277480
job3192,4000000,1,0,345600,10005,1612277480
job3193,4000000,1,0,345600,8770,1612277481
job3194,4000000,1,0,345600,8971,1612277481
job3195,4000000,1,0,345600,17451,1612277481
job3196,4000000,1,0,345600,10653,1612277481
job3197,4000000,1,0,345600,11546,1612277481
job3198,4000000,1,0,345600,9065,1612277481
job3199,4000000,1,0,345600,11754,1612277482
job3200,4000000,1,0,345600,7776,1612277482
job3201,4000000,1,0,345600,10098,1612277482
job3202,4000000,1,0,345600,9341,1612277482
job3203,4000000,1,0,345600,8600,1612277482
job3204,4000000,1,0,345600,10288,1612277482
job3205,4000000,1,0,345600,11332,1612277482
job3206,4000000,1,0,345600,13234,1612277483
job3207,4000000,1,0,345600,12169,1612277483
job3208,4000000,1,0,345600,8044,1612277483
job3209,4000000,1,0,345600,10625,1612277483
job3210,4000000,1,0,345600,9937,1612277483
job3211,4000000,1,0,345600,11280,1612277483
job3212,4000000,1,0,345600,6566,1612277483
job3213,4000000,1,0,345600,8328,1612277484
job3214,4000000,1,0,345600,12368,1612277484
job3215,4000000,1,0,345600,9492,1612277484
job3216,4000000,1,0,345600,9464,1612277484
job3217,4000000,1,0,345600,8838,1612277484
job3218,4000000,1,0,345600,5518,1612277484
